status_id,status_type,status_published,num_reactions,num_comments,num_shares,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,Column1,Column2,Column3,Column4
368,photo,2/24/2017 9:12,320,17,0,309,9,1,1,0,0,,,,
369,video,2/22/2017 2:51,51,8,6,51,0,0,0,0,0,,,,
370,photo,2/20/2017 1:13,85,9,2,83,2,0,0,0,0,,,,
371,photo,2/20/2017 1:02,99,13,0,98,1,0,0,0,0,,,,
372,photo,2/17/2017 22:28,213,13,1,212,1,0,0,0,0,,,,
373,photo,2/16/2017 5:37,156,12,0,154,2,0,0,0,0,,,,
374,video,2/15/2017 9:11,204,128,4,184,17,0,2,1,0,,,,
375,photo,2/15/2017 3:08,246,8,0,241,3,2,0,0,0,,,,
376,photo,2/14/2017 7:41,225,2,0,219,6,0,0,0,0,,,,
377,video,2/14/2017 4:01,256,427,30,191,62,1,2,0,0,,,,
378,photo,2/14/2017 0:17,146,1,0,142,2,2,0,0,0,,,,
379,photo,2/13/2017 1:54,212,0,1,206,5,0,1,0,0,,,,
380,photo,2/12/2017 1:05,229,3,0,225,4,0,0,0,0,,,,
381,photo,2/11/2017 4:26,66,2,0,64,1,1,0,0,0,,,,
382,photo,2/11/2017 4:22,158,0,0,157,1,0,0,0,0,,,,
383,photo,2/10/2017 23:58,301,7,0,288,6,6,0,1,0,,,,
384,video,2/10/2017 22:58,88,1,0,87,1,0,0,0,0,,,,
385,video,2/10/2017 22:43,148,54,2,126,18,4,0,0,0,,,,
386,photo,2/9/2017 23:35,398,11,0,390,4,4,0,0,0,,,,
387,photo,2/9/2017 3:00,89,4,0,86,3,0,0,0,0,,,,
388,photo,2/9/2017 3:00,151,0,0,146,3,2,0,0,0,,,,
389,photo,2/8/2017 21:30,155,5,0,152,2,0,1,0,0,,,,
390,video,2/8/2017 7:20,109,13,0,104,5,0,0,0,0,,,,
391,video,2/7/2017 23:56,117,16,0,104,11,2,0,0,0,,,,
392,video,2/7/2017 23:54,112,7,0,101,11,0,0,0,0,,,,
393,photo,2/7/2017 23:26,132,3,0,123,5,4,0,0,0,,,,
394,photo,2/7/2017 23:25,149,3,0,142,5,2,0,0,0,,,,
395,photo,2/7/2017 12:37,274,9,0,260,11,2,1,0,0,,,,
396,video,2/7/2017 11:54,195,95,5,162,30,0,3,0,0,,,,
397,video,2/7/2017 1:35,138,25,2,125,11,2,0,0,0,,,,
398,video,2/6/2017 9:52,627,266,8,519,105,2,0,1,0,,,,
399,photo,2/2/2017 5:18,289,23,0,279,7,3,0,0,0,,,,
400,photo,2/1/2017 6:25,209,10,0,204,4,1,0,0,0,,,,
401,video,2/1/2017 1:49,162,75,6,145,16,0,1,0,0,,,,
402,photo,1/31/2017 5:46,265,11,0,259,6,0,0,0,0,,,,
403,photo,1/30/2017 8:20,301,10,0,294,6,1,0,0,0,,,,
404,photo,1/29/2017 1:43,213,5,0,209,4,0,0,0,0,,,,
405,photo,1/29/2017 1:41,210,3,0,206,4,0,0,0,0,,,,
406,photo,1/27/2017 21:41,408,11,0,393,9,6,0,0,0,,,,
407,photo,1/20/2017 8:15,223,6,0,215,7,1,0,0,0,,,,
408,photo,1/20/2017 0:05,359,4,0,353,5,1,0,0,0,,,,
409,photo,1/19/2017 20:31,535,2,0,485,27,0,0,23,0,,,,
410,photo,1/18/2017 5:09,362,10,0,354,8,0,0,0,0,,,,
411,video,1/16/2017 8:09,266,165,10,215,42,3,4,2,0,,,,
412,photo,1/15/2017 9:45,156,2,0,151,5,0,0,0,0,,,,
413,video,1/15/2017 4:01,110,21,0,102,6,1,1,0,0,,,,
414,video,1/14/2017 22:34,446,6148,120,352,80,7,5,0,2,,,,
415,status,1/14/2017 21:23,102,1,0,102,0,0,0,0,0,,,,
416,photo,1/14/2017 6:34,161,6,0,158,3,0,0,0,0,,,,
417,photo,1/14/2017 5:44,279,8,0,273,6,0,0,0,0,,,,
418,photo,1/13/2017 4:16,288,6,0,281,5,2,0,0,0,,,,
419,photo,1/11/2017 23:58,230,8,0,221,8,1,0,0,0,,,,
420,photo,1/11/2017 0:23,271,12,0,262,6,3,0,0,0,,,,
421,photo,1/11/2017 0:21,113,2,1,107,3,2,0,1,0,,,,
422,video,1/10/2017 1:40,256,103,16,205,47,1,2,0,1,,,,
423,photo,1/8/2017 9:15,306,4,0,301,3,2,0,0,0,,,,
424,photo,1/8/2017 9:03,566,10,0,548,4,14,0,0,0,,,,
425,photo,1/8/2017 7:44,186,1,1,184,0,2,0,0,0,,,,
426,video,1/8/2017 7:40,135,9,2,118,10,4,2,1,0,,,,
427,video,1/8/2017 6:30,174,195,3,146,18,5,4,1,0,,,,
428,video,1/7/2017 23:09,171,84,4,159,10,2,0,0,0,,,,
429,photo,1/7/2017 5:04,373,8,0,365,5,3,0,0,0,,,,
430,photo,1/7/2017 1:52,403,5,0,392,8,3,0,0,0,,,,
431,photo,1/6/2017 5:10,139,14,0,138,1,0,0,0,0,,,,
432,photo,1/6/2017 4:29,148,16,5,146,1,1,0,0,0,,,,
433,photo,1/3/2017 3:55,270,8,0,265,4,1,0,0,0,,,,
434,photo,1/2/2017 21:13,343,8,0,334,7,1,1,0,0,,,,
435,photo,1/2/2017 8:25,254,5,0,252,2,0,0,0,0,,,,
436,photo,12/31/2016 5:13,304,9,6,298,5,1,0,0,0,,,,
437,photo,12/30/2016 9:37,437,6,0,433,4,0,0,0,0,,,,
438,photo,12/29/2016 6:26,412,4,2,399,13,0,0,0,0,,,,
439,photo,12/26/2016 22:07,183,11,0,175,6,2,0,0,0,,,,
440,photo,12/26/2016 8:50,353,8,2,342,9,1,1,0,0,,,,
441,photo,12/26/2016 5:17,144,14,1,142,2,0,0,0,0,,,,
442,photo,12/26/2016 4:28,905,10,5,876,21,8,0,0,0,,,,
443,video,12/25/2016 6:17,151,19,2,129,18,2,1,1,0,,,,
444,photo,12/25/2016 0:26,276,4,0,264,8,3,1,0,0,,,,
445,photo,12/24/2016 7:59,227,3,4,218,8,1,0,0,0,,,,
446,video,12/24/2016 0:15,340,1201,47,276,55,1,6,1,1,,,,
447,photo,12/23/2016 23:17,478,12,0,463,11,4,0,0,0,,,,
448,photo,12/23/2016 9:10,189,22,2,185,3,1,0,0,0,,,,
449,photo,12/22/2016 23:15,211,7,0,207,4,0,0,0,0,,,,
450,photo,12/22/2016 2:06,296,2,0,293,3,0,0,0,0,,,,
451,video,12/22/2016 1:07,113,15,1,100,9,1,1,2,0,,,,
452,photo,12/21/2016 23:08,113,2,0,109,4,0,0,0,0,,,,
453,video,12/21/2016 22:53,133,19,2,115,13,4,1,0,0,,,,
454,photo,12/21/2016 22:27,223,3,0,213,5,5,0,0,0,,,,
455,photo,12/21/2016 10:13,322,8,1,311,8,3,0,0,0,,,,
456,photo,12/21/2016 5:59,235,3,0,230,4,0,1,0,0,,,,
457,photo,12/21/2016 5:45,163,1,0,160,3,0,0,0,0,,,,
458,photo,12/21/2016 5:36,373,4,3,367,5,1,0,0,0,,,,
459,video,12/21/2016 4:24,249,147,8,193,50,2,4,0,0,,,,
460,photo,12/21/2016 3:42,129,2,0,123,5,1,0,0,0,,,,
461,photo,12/21/2016 0:58,245,7,0,234,6,4,0,1,0,,,,
462,photo,12/21/2016 0:10,272,9,0,264,6,2,0,0,0,,,,
463,video,12/20/2016 23:43,239,127,7,189,47,0,3,0,0,,,,
464,photo,12/20/2016 8:47,135,9,1,131,3,1,0,0,0,,,,
465,photo,12/20/2016 8:20,333,44,0,325,6,2,0,0,0,,,,
466,photo,12/20/2016 3:45,96,3,0,94,2,0,0,0,0,,,,
467,photo,12/20/2016 3:25,210,7,0,203,7,0,0,0,0,,,,
468,video,12/20/2016 1:42,154,72,6,124,24,3,2,1,0,,,,
469,photo,12/20/2016 0:57,192,8,0,189,3,0,0,0,0,,,,
470,photo,12/19/2016 20:32,152,2,0,151,1,0,0,0,0,,,,
471,photo,12/19/2016 8:33,222,3,0,216,6,0,0,0,0,,,,
472,photo,12/19/2016 7:09,227,1,0,223,2,2,0,0,0,,,,
473,photo,12/18/2016 21:12,542,21,1,521,11,9,1,0,0,,,,
474,video,12/18/2016 1:44,279,274,15,233,42,4,0,0,0,,,,
475,photo,12/18/2016 1:19,263,8,0,258,3,0,1,1,0,,,,
476,video,12/15/2016 2:19,358,5498,94,294,57,1,5,1,0,,,,
477,video,12/15/2016 0:00,65,4,1,65,0,0,0,0,0,,,,
478,photo,12/12/2016 10:43,190,11,1,182,5,3,0,0,0,,,,
479,photo,12/11/2016 11:14,320,4,1,309,10,1,0,0,0,,,,
480,photo,12/10/2016 2:19,266,8,0,254,9,3,0,0,0,,,,
481,video,12/9/2016 21:48,452,19013,161,353,92,2,3,2,0,,,,
482,status,12/9/2016 10:44,123,23,0,114,0,0,3,6,0,,,,
483,video,12/9/2016 9:29,543,4661,178,397,136,2,6,1,1,,,,
484,photo,12/8/2016 23:57,278,8,0,267,9,2,0,0,0,,,,
485,video,12/8/2016 21:11,445,432,27,315,124,2,3,0,1,,,,
486,photo,12/8/2016 6:58,196,7,8,190,2,4,0,0,0,,,,
487,video,12/8/2016 4:21,607,383,52,446,159,1,0,0,1,,,,
488,photo,12/8/2016 3:22,180,4,0,166,12,2,0,0,0,,,,
489,photo,12/8/2016 2:38,236,8,0,228,8,0,0,0,0,,,,
490,status,12/7/2016 9:30,93,2,1,90,3,0,0,0,0,,,,
491,video,12/7/2016 5:01,48,6,0,47,1,0,0,0,0,,,,
492,video,12/7/2016 4:39,245,169,37,205,33,5,2,0,0,,,,
493,status,12/5/2016 0:56,225,12,29,222,2,1,0,0,0,,,,
494,photo,12/4/2016 9:58,133,4,2,128,5,0,0,0,0,,,,
495,photo,12/4/2016 9:58,170,11,2,159,11,0,0,0,0,,,,
496,photo,12/2/2016 1:12,304,13,0,294,9,1,0,0,0,,,,
497,photo,12/2/2016 1:10,150,5,0,148,1,1,0,0,0,,,,
498,photo,12/1/2016 12:35,387,8,0,375,9,3,0,0,0,,,,
499,video,11/30/2016 8:46,564,20990,154,473,82,3,3,3,0,,,,
500,photo,11/27/2016 6:06,261,36,1,256,5,0,0,0,0,,,,
501,photo,11/26/2016 4:51,477,12,0,468,6,3,0,0,0,,,,
502,photo,11/22/2016 0:03,154,19,7,153,1,0,0,0,0,,,,
503,photo,11/20/2016 7:05,130,13,2,124,3,2,1,0,0,,,,
504,photo,11/17/2016 20:56,307,0,0,294,12,0,1,0,0,,,,
505,photo,11/15/2016 4:07,113,12,5,111,2,0,0,0,0,,,,
506,photo,11/13/2016 23:43,77,4,2,77,0,0,0,0,0,,,,
507,video,11/13/2016 1:35,38,4,0,37,0,0,1,0,0,,,,
508,photo,11/12/2016 1:15,209,9,0,206,2,0,1,0,0,,,,
509,photo,11/7/2016 0:51,99,0,3,98,1,0,0,0,0,,,,
510,video,11/7/2016 0:35,119,8,2,113,5,1,0,0,0,,,,
511,photo,10/29/2016 23:56,182,2,21,180,2,0,0,0,0,,,,
512,photo,10/27/2016 20:26,155,1,4,148,4,0,0,3,0,,,,
513,video,10/27/2016 20:14,86,0,0,76,4,0,0,6,0,,,,
514,video,10/27/2016 20:12,124,0,0,114,4,0,0,6,0,,,,
515,video,10/26/2016 10:48,221,1,0,211,0,8,0,2,0,,,,
516,photo,10/26/2016 0:00,52,0,0,52,0,0,0,0,0,,,,
517,video,10/25/2016 23:51,38,7,1,38,0,0,0,0,0,,,,
518,photo,10/25/2016 23:50,2,0,37,2,0,0,0,0,0,,,,
519,photo,10/25/2016 11:23,347,0,1,335,12,0,0,0,0,,,,
520,photo,10/25/2016 9:55,99,0,30,97,2,0,0,0,0,,,,
521,photo,10/25/2016 4:56,210,0,6,202,4,0,0,4,0,,,,
522,photo,10/25/2016 2:51,178,0,0,171,7,0,0,0,0,,,,
523,photo,10/25/2016 1:23,149,0,1,143,5,1,0,0,0,,,,
524,photo,10/23/2016 20:41,77,0,1,73,0,0,0,4,0,,,,
525,link,10/23/2016 20:39,169,0,57,166,2,0,1,0,0,,,,
526,link,10/23/2016 9:51,237,0,0,229,2,6,0,0,0,,,,
527,photo,10/23/2016 9:36,86,0,3,85,1,0,0,0,0,,,,
528,photo,10/23/2016 9:32,120,0,2,119,1,0,0,0,0,,,,
529,photo,10/23/2016 9:30,234,0,0,224,6,0,0,4,0,,,,
530,photo,10/23/2016 4:23,280,0,1,277,3,0,0,0,0,,,,
531,photo,10/22/2016 4:29,319,5,0,308,5,0,0,6,0,,,,
532,video,10/22/2016 2:12,171,0,0,162,3,0,0,6,0,,,,
533,photo,10/22/2016 1:34,251,5,0,249,0,0,0,2,0,,,,
534,video,10/21/2016 10:59,135,0,0,128,4,1,0,2,0,,,,
535,photo,10/20/2016 10:10,1,0,37,1,0,0,0,0,0,,,,
536,photo,10/20/2016 10:07,1,0,1,1,0,0,0,0,0,,,,
537,photo,10/20/2016 8:26,264,2,0,261,3,0,0,0,0,,,,
538,photo,10/20/2016 5:10,218,2,5,214,0,0,0,4,0,,,,
539,photo,10/20/2016 2:07,52,0,4,52,0,0,0,0,0,,,,
540,video,10/20/2016 1:15,41,0,3,39,1,0,0,1,0,,,,
541,photo,10/20/2016 0:56,67,0,1,66,1,0,0,0,0,,,,
542,photo,10/19/2016 22:23,266,9,1,237,1,0,0,28,0,,,,
543,photo,10/19/2016 20:12,165,0,0,156,5,0,0,4,0,,,,
544,video,10/19/2016 12:54,70,0,0,66,0,0,0,4,0,,,,
545,photo,10/19/2016 6:03,247,1,0,239,8,0,0,0,0,,,,
546,photo,10/19/2016 5:48,379,0,0,373,3,0,0,3,0,,,,
547,photo,10/19/2016 0:28,305,1,0,284,8,0,0,13,0,,,,
548,photo,10/18/2016 23:49,26,0,0,23,0,3,0,0,0,,,,
549,photo,10/18/2016 23:48,28,0,0,27,1,0,0,0,0,,,,
550,photo,10/18/2016 22:51,37,0,0,35,2,0,0,0,0,,,,
551,photo,10/18/2016 22:12,46,0,0,46,0,0,0,0,0,,,,
552,photo,10/18/2016 8:42,164,2,13,150,8,0,1,5,0,,,,
553,photo,10/18/2016 5:50,282,0,0,278,4,0,0,0,0,,,,
554,status,10/18/2016 0:10,61,5,0,54,0,0,0,7,0,,,,
555,photo,10/18/2016 0:07,68,3,0,68,0,0,0,0,0,,,,
556,photo,10/17/2016 20:12,73,1,17,66,4,0,0,3,0,,,,
557,photo,10/17/2016 20:08,641,0,0,628,11,2,0,0,0,,,,
558,photo,10/17/2016 10:10,122,0,0,115,7,0,0,0,0,,,,
559,photo,10/17/2016 2:31,654,1,50,617,32,0,0,5,0,,,,
560,photo,10/16/2016 23:29,245,2,0,239,3,0,0,3,0,,,,
561,photo,10/16/2016 21:45,173,0,0,173,0,0,0,0,0,,,,
562,photo,10/16/2016 19:31,64,0,1,64,0,0,0,0,0,,,,
563,photo,10/16/2016 12:17,495,9,227,443,42,0,0,10,0,,,,
564,photo,10/16/2016 5:13,144,0,0,137,2,0,0,5,0,,,,
565,photo,10/16/2016 0:48,476,3,212,452,16,0,0,8,0,,,,
566,photo,10/15/2016 21:21,4,0,41,4,0,0,0,0,0,,,,
567,photo,10/15/2016 12:21,48,0,1,43,1,0,0,4,0,,,,
568,status,10/15/2016 10:03,77,1,38,76,1,0,0,0,0,,,,
569,photo,10/14/2016 21:42,199,0,5,179,1,0,0,19,0,,,,
570,status,10/14/2016 11:26,43,0,1,42,1,0,0,0,0,,,,
571,photo,10/14/2016 10:16,30,0,0,30,0,0,0,0,0,,,,
572,photo,10/14/2016 4:56,190,1,0,168,5,0,0,17,0,,,,
573,photo,10/14/2016 1:39,96,0,5,90,0,0,0,6,0,,,,
574,photo,10/14/2016 0:27,295,3,10,243,1,0,0,51,0,,,,
575,photo,10/13/2016 19:49,102,0,1,87,2,0,0,13,0,,,,
576,photo,10/13/2016 13:27,52,0,2,46,0,0,0,6,0,,,,
577,photo,10/13/2016 8:14,71,0,5,61,0,0,0,10,0,,,,
578,photo,10/13/2016 7:57,95,1,2,73,1,0,0,21,0,,,,
579,photo,10/11/2016 9:40,132,10,1,124,5,1,0,2,0,,,,
580,video,10/11/2016 5:58,63,14,0,63,0,0,0,0,0,,,,
581,photo,10/10/2016 23:23,187,6,0,182,5,0,0,0,0,,,,
582,photo,10/10/2016 5:08,124,2,0,119,3,2,0,0,0,,,,
583,video,10/9/2016 6:07,296,80,5,242,44,5,3,1,1,,,,
584,video,10/9/2016 0:09,268,46,0,231,32,3,1,0,1,,,,
585,photo,10/6/2016 23:30,156,4,0,152,3,0,1,0,0,,,,
586,photo,10/6/2016 6:34,148,26,0,144,4,0,0,0,0,,,,
587,photo,10/4/2016 0:12,195,14,0,190,5,0,0,0,0,,,,
588,photo,9/30/2016 5:35,229,7,0,220,5,4,0,0,0,,,,
589,video,9/30/2016 5:26,111,4,0,105,6,0,0,0,0,,,,
590,video,9/30/2016 1:53,169,34,1,148,17,4,0,0,0,,,,
591,photo,9/29/2016 7:53,127,6,0,124,3,0,0,0,0,,,,
592,video,9/28/2016 2:06,139,27,0,125,12,2,0,0,0,,,,
593,status,9/26/2016 2:31,60,8,4,58,2,0,0,0,0,,,,
594,video,9/26/2016 1:03,109,5,1,104,5,0,0,0,0,,,,
595,photo,9/24/2016 5:17,148,4,0,144,4,0,0,0,0,,,,
596,link,9/24/2016 2:03,46,3,1,44,2,0,0,0,0,,,,
597,video,9/23/2016 5:21,93,14,4,89,4,0,0,0,0,,,,
598,photo,9/22/2016 3:01,164,17,1,156,7,1,0,0,0,,,,
599,link,9/21/2016 23:18,33,4,4,31,1,1,0,0,0,,,,
600,photo,9/20/2016 0:03,153,19,1,147,3,2,1,0,0,,,,
601,photo,9/19/2016 22:49,173,1,58,172,0,0,0,1,0,,,,
602,photo,9/19/2016 5:19,168,1,1,160,6,2,0,0,0,,,,
603,video,9/19/2016 3:55,51,10,1,51,0,0,0,0,0,,,,
604,photo,9/18/2016 8:58,198,4,6,193,4,0,1,0,0,,,,
605,video,9/17/2016 23:49,44,3,7,44,0,0,0,0,0,,,,
606,video,9/16/2016 23:28,43,4,12,41,1,1,0,0,0,,,,
607,photo,9/14/2016 4:04,105,3,3,101,3,1,0,0,0,,,,
608,photo,9/13/2016 7:31,272,5,4,265,4,3,0,0,0,,,,
609,photo,9/13/2016 1:43,148,9,6,143,2,3,0,0,0,,,,
610,photo,9/12/2016 9:20,91,13,14,86,2,3,0,0,0,,,,
611,video,9/11/2016 21:51,188,26,3,166,19,1,2,0,0,,,,
612,photo,9/9/2016 19:03,60,3,0,56,1,3,0,0,0,,,,
613,photo,9/6/2016 1:33,110,2,0,107,2,0,1,0,0,,,,
614,status,9/4/2016 1:07,101,6,0,99,1,1,0,0,0,,,,
615,photo,9/1/2016 2:35,122,18,20,120,1,1,0,0,0,,,,
616,photo,8/31/2016 22:46,105,4,1,102,2,1,0,0,0,,,,
617,photo,8/31/2016 22:45,56,1,0,54,1,1,0,0,0,,,,
618,photo,8/29/2016 22:49,219,5,0,213,6,0,0,0,0,,,,
619,video,8/29/2016 9:23,87,1,1,83,2,2,0,0,0,,,,
620,photo,8/28/2016 0:36,109,3,0,105,2,2,0,0,0,,,,
621,photo,8/28/2016 0:34,50,1,1,49,1,0,0,0,0,,,,
622,video,8/27/2016 5:35,173,16,0,156,17,0,0,0,0,,,,
623,photo,8/26/2016 3:10,101,1,0,100,1,0,0,0,0,,,,
624,video,8/25/2016 7:05,105,8,2,97,7,0,1,0,0,,,,
625,video,8/25/2016 5:08,89,4,1,84,5,0,0,0,0,,,,
626,photo,8/25/2016 4:31,101,1,2,98,2,1,0,0,0,,,,
627,photo,8/25/2016 4:31,90,4,1,88,1,0,0,1,0,,,,
628,video,8/25/2016 4:07,113,27,0,102,11,0,0,0,0,,,,
629,photo,8/23/2016 9:17,126,6,2,120,5,1,0,0,0,,,,
630,photo,8/21/2016 22:30,441,31,2,423,13,2,3,0,0,,,,
631,video,8/21/2016 7:42,302,186,3,244,50,2,4,1,1,,,,
632,video,8/21/2016 0:46,185,40,2,171,12,2,0,0,0,,,,
633,video,8/20/2016 0:57,155,33,0,138,16,0,0,0,1,,,,
634,photo,8/16/2016 8:29,177,7,1,173,2,2,0,0,0,,,,
635,video,8/13/2016 9:14,309,102,1,260,43,5,1,0,0,,,,
636,photo,8/12/2016 8:20,326,2,1,319,7,0,0,0,0,,,,
637,photo,8/12/2016 2:24,265,6,0,259,6,0,0,0,0,,,,
638,photo,8/10/2016 23:49,199,8,1,193,4,1,1,0,0,,,,
639,video,8/10/2016 6:24,226,93,3,203,20,3,0,0,0,,,,
640,photo,8/9/2016 23:59,129,5,0,127,2,0,0,0,0,,,,
641,link,8/8/2016 22:38,63,11,1,61,2,0,0,0,0,,,,
642,photo,8/6/2016 21:51,185,1,0,180,3,2,0,0,0,,,,
643,video,8/6/2016 9:28,54,0,0,53,1,0,0,0,0,,,,
644,photo,8/6/2016 2:27,167,4,0,164,3,0,0,0,0,,,,
645,photo,8/5/2016 9:15,53,3,0,51,2,0,0,0,0,,,,
646,photo,8/4/2016 5:51,352,4,0,348,3,1,0,0,0,,,,
647,photo,8/2/2016 4:05,185,3,1,178,6,1,0,0,0,,,,
648,video,8/2/2016 2:43,198,30,3,152,42,0,3,0,1,,,,
649,status,8/2/2016 0:46,59,1,0,56,1,1,1,0,0,,,,
650,status,8/1/2016 3:30,49,1,0,48,1,0,0,0,0,,,,
651,photo,8/1/2016 2:55,126,4,1,122,3,1,0,0,0,,,,
652,photo,8/1/2016 2:53,120,1,1,117,3,0,0,0,0,,,,
653,video,8/1/2016 0:42,180,120,0,145,33,0,2,0,0,,,,
654,video,7/31/2016 23:30,85,0,0,79,5,1,0,0,0,,,,
655,photo,7/31/2016 3:51,230,6,0,222,6,2,0,0,0,,,,
656,video,7/29/2016 22:33,248,52,1,206,39,2,0,0,1,,,,
657,photo,7/29/2016 0:59,297,8,0,292,3,2,0,0,0,,,,
658,photo,7/28/2016 3:56,158,6,0,153,4,1,0,0,0,,,,
659,photo,7/28/2016 1:09,124,3,0,121,3,0,0,0,0,,,,
660,photo,7/28/2016 0:54,213,1,0,208,5,0,0,0,0,,,,
661,photo,7/26/2016 20:43,114,0,20,113,1,0,0,0,0,,,,
662,photo,7/23/2016 9:59,182,10,0,179,3,0,0,0,0,,,,
663,photo,7/23/2016 6:25,178,14,1,173,3,2,0,0,0,,,,
664,photo,7/22/2016 2:34,166,0,0,162,3,1,0,0,0,,,,
665,photo,7/21/2016 9:12,143,5,0,139,3,1,0,0,0,,,,
666,photo,7/20/2016 12:06,170,3,17,169,1,0,0,0,0,,,,
667,photo,7/18/2016 10:43,196,5,0,192,3,1,0,0,0,,,,
668,photo,7/16/2016 6:37,103,0,0,101,2,0,0,0,0,,,,
669,video,7/16/2016 6:22,114,11,0,102,11,0,1,0,0,,,,
670,photo,7/16/2016 0:15,136,6,0,131,2,1,2,0,0,,,,
671,status,7/15/2016 22:39,53,3,1,52,1,0,0,0,0,,,,
672,status,7/15/2016 21:55,63,0,3,62,1,0,0,0,0,,,,
673,video,7/15/2016 1:50,150,14,0,141,9,0,0,0,0,,,,
674,status,7/14/2016 8:56,154,8,0,153,1,0,0,0,0,,,,
675,photo,7/14/2016 3:44,114,21,0,111,3,0,0,0,0,,,,
676,photo,7/13/2016 7:41,139,4,0,135,4,0,0,0,0,,,,
677,photo,7/13/2016 7:39,96,1,0,94,2,0,0,0,0,,,,
678,photo,7/11/2016 8:20,177,15,0,174,3,0,0,0,0,,,,
679,photo,7/10/2016 9:56,320,6,60,318,2,0,0,0,0,,,,
680,photo,7/10/2016 6:04,336,154,111,328,4,3,1,0,0,,,,
681,photo,7/8/2016 10:51,54,2,4,54,0,0,0,0,0,,,,
682,status,7/8/2016 10:29,74,1,0,74,0,0,0,0,0,,,,
683,photo,7/8/2016 10:27,79,2,0,78,0,1,0,0,0,,,,
684,status,7/5/2016 9:28,50,10,0,50,0,0,0,0,0,,,,
685,photo,7/4/2016 23:31,183,13,0,180,3,0,0,0,0,,,,
686,photo,7/3/2016 7:35,73,12,0,72,1,0,0,0,0,,,,
687,photo,7/3/2016 4:27,103,15,0,101,2,0,0,0,0,,,,
688,photo,7/2/2016 23:05,90,2,0,90,0,0,0,0,0,,,,
689,photo,7/2/2016 3:02,124,13,2,122,0,2,0,0,0,,,,
690,status,6/29/2016 22:47,90,14,0,90,0,0,0,0,0,,,,
691,photo,6/29/2016 8:30,303,11,0,297,4,2,0,0,0,,,,
692,photo,6/28/2016 9:14,309,10,0,300,2,0,7,0,0,,,,
693,video,6/27/2016 10:07,220,52,1,193,25,0,1,1,0,,,,
694,photo,6/27/2016 7:42,126,0,1,125,1,0,0,0,0,,,,
695,photo,6/25/2016 9:55,928,53,0,906,16,5,0,1,0,,,,
696,video,6/25/2016 1:23,391,136,0,343,43,4,1,0,0,,,,
697,status,6/24/2016 9:28,150,2,1,146,4,0,0,0,0,,,,
698,photo,6/24/2016 9:25,223,1,1,219,4,0,0,0,0,,,,
699,photo,6/24/2016 6:41,174,2,0,166,8,0,0,0,0,,,,
700,photo,6/24/2016 5:02,0,0,1,0,0,0,0,0,0,,,,
701,photo,6/19/2016 23:23,102,1,1,101,1,0,0,0,0,,,,
702,photo,6/18/2016 5:20,344,20,0,341,2,1,0,0,0,,,,
703,video,6/16/2016 4:26,135,26,0,123,9,0,2,1,0,,,,
704,photo,6/15/2016 3:37,334,13,1,332,2,0,0,0,0,,,,
705,photo,6/13/2016 12:40,49,3,0,49,0,0,0,0,0,,,,
706,photo,6/12/2016 5:21,404,17,0,402,2,0,0,0,0,,,,
707,photo,6/12/2016 2:51,185,5,0,181,4,0,0,0,0,,,,
708,video,6/12/2016 1:52,354,184,1,306,44,0,3,0,1,,,,
709,status,6/10/2016 5:29,78,16,0,78,0,0,0,0,0,,,,
710,photo,5/30/2016 11:33,139,18,0,139,0,0,0,0,0,,,,
711,photo,5/29/2016 8:32,367,11,3,346,0,21,0,0,0,,,,
712,photo,5/27/2016 22:13,177,1,0,177,0,0,0,0,0,,,,
713,photo,5/27/2016 7:40,378,5,0,377,1,0,0,0,0,,,,
714,status,5/27/2016 0:51,57,19,0,57,0,0,0,0,0,,,,
715,photo,5/26/2016 3:07,921,35,0,891,14,15,1,0,0,,,,
716,photo,5/24/2016 2:03,0,0,1,0,0,0,0,0,0,,,,
717,photo,5/23/2016 5:09,348,9,0,346,2,0,0,0,0,,,,
718,photo,5/20/2016 1:43,370,10,0,365,5,0,0,0,0,,,,
719,photo,5/17/2016 21:41,72,3,27,72,0,0,0,0,0,,,,
720,link,5/17/2016 8:10,27,9,0,27,0,0,0,0,0,,,,
721,status,5/17/2016 2:01,59,16,1,59,0,0,0,0,0,,,,
722,status,5/13/2016 8:35,113,1,32,113,0,0,0,0,0,,,,
723,photo,5/12/2016 7:44,116,24,0,116,0,0,0,0,0,,,,
724,photo,5/11/2016 23:57,21,10,0,21,0,0,0,0,0,,,,
725,photo,5/11/2016 23:55,19,8,0,19,0,0,0,0,0,,,,
726,video,5/11/2016 21:29,230,62,8,207,19,3,1,0,0,,,,
727,photo,5/11/2016 2:47,1542,18,1260,1520,12,6,0,4,0,,,,
728,photo,5/10/2016 23:30,48,14,0,48,0,0,0,0,0,,,,
729,photo,5/10/2016 23:09,69,15,2,68,1,0,0,0,0,,,,
730,photo,5/9/2016 12:52,96,18,1,96,0,0,0,0,0,,,,
731,photo,5/9/2016 8:55,235,1,0,232,3,0,0,0,0,,,,
732,photo,5/9/2016 5:47,130,4,0,128,0,2,0,0,0,,,,
733,photo,5/8/2016 6:27,111,19,2,110,1,0,0,0,0,,,,
734,photo,5/8/2016 2:19,89,20,1,87,2,0,0,0,0,,,,
735,photo,5/7/2016 10:50,20,11,0,20,0,0,0,0,0,,,,
736,photo,5/7/2016 2:24,74,15,0,74,0,0,0,0,0,,,,
